postcode,year,scenario,state,ev_count,total_upstream_gb,hour_00_mbps,hour_01_mbps,hour_02_mbps,hour_03_mbps,hour_04_mbps,hour_05_mbps,hour_06_mbps,hour_07_mbps,hour_08_mbps,hour_09_mbps,hour_10_mbps,hour_11_mbps,hour_12_mbps,hour_13_mbps,hour_14_mbps,hour_15_mbps,hour_16_mbps,hour_17_mbps,hour_18_mbps,hour_19_mbps,hour_20_mbps,hour_21_mbps,hour_22_mbps,hour_23_mbps
3023,2037,LOW,VIC,18781,33100.1353,2246.476,1171.4604,740.8684,563.6493,462.809,448.1572,430.9422,397.8582,389.8043,544.1318,759.7024,1188.2629,1956.4059,2625.8654,3512.8805,4345.7921,5516.7391,6238.6598,7869.9712,8046.4635,7976.3408,7685.8172,6150.4897,3723.1425
3023,2037,MEDIUM,VIC,24992,45234.8012,3083.6764,1652.3175,1007.9634,765.4743,721.4651,455.5914,527.7918,427.5889,493.9735,832.0601,1196.4758,1943.8349,2672.83,3771.0881,4662.6284,5731.8206,7081.2851,9006.3083,9846.9762,10808.3109,11133.0142,10971.2063,8811.6276,4924.2461
3024,2027,HIGH,VIC,1770,3314.9254,169.2339,74.3878,45.0572,37.0688,39.9608,57.6708,42.1314,48.3096,65.0591,90.7144,146.5338,143.6909,266.7388,264.3053,348.6924,541.0422,506.7732,623.8485,807.7795,687.3815,818.572,759.2421,567.4231,386.7026
3024,2027,LOW,VIC,688,1329.6035,99.2696,112.613,40.7718,16.621,16.0133,12.9658,10.985,8.2186,26.0654,10.0308,17.1989,38.8148,119.582,91.404,188.0533,231.1256,144.2845,256.5903,308.4893,367.7433,272.7227,285.1045,200.1584,122.0385
3024,2027,MEDIUM,VIC,1184,2303.8485,145.8028,35.9621,38.1407,24.8172,21.9351,11.1752,19.8798,20.8946,53.7684,57.9496,51.2005,64.3321,114.6686,165.6544,233.4567,247.9534,327.5003,526.8763,504.6895,666.6578,653.7155,434.2345,527.9588,278.0309
3024,2032,HIGH,VIC,7252,13022.9486,846.1831,432.3695,241.0001,203.3667,169.0185,123.5185,144.2623,161.0955,209.0722,298.1954,286.7111,520.5094,604.4461,917.9382,1465.1568,1744.088,2293.4598,2729.4679,3217.0962,3129.1467,3388.3421,2958.4632,2184.3722,1340.9326
3024,2032,LOW,VIC,3528,6473.5203,409.0858,184.2953,150.8141,121.1122,90.1942,87.1671,93.2965,77.6668,99.6075,133.862,182.3024,242.8291,309.8204,577.6525,740.4168,998.9374,1045.4339,1167.0818,1443.5609,1648.8532,1309.1135,1479.9881,1393.9269,659.7841
3024,2032,MEDIUM,VIC,5686,9887.999,536.2646,333.3857,297.9502,165.1745,177.0224,125.1682,152.8929,112.1717,181.0903,244.2531,323.9553,300.9775,505.7422,550.6304,796.9227,1349.9159,2090.6789,2203.1076,2224.4648,2483.1892,2433.3561,2182.3389,1773.9993,854.7232
3024,2037,HIGH,VIC,12854,24669.582,1500.1555,874.1974,719.0701,514.6856,450.1267,440.4424,322.3989,360.8651,432.3616,457.9226,637.0478,924.4361,1330.7106,1978.9666,2720.0294,3240.5001,3837.8395,4825.3955,5702.8721,5598.1855,6495.949,5630.7718,4397.8995,2638.9063
3024,2037,LOW,VIC,7935,14791.4994,1111.3394,580.0205,396.9975,316.8694,209.2432,216.3121,242.3911,219.4743,213.2935,311.9289,637.9607,580.7106,664.4417,1145.3143,1583.4738,1955.9619,2298.4508,3235.4391,3164.4658,3555.0869,3584.907,3202.4729,2396.3004,1756.365
3024,2037,MEDIUM,VIC,10570,18642.4715,1372.5206,712.8384,478.6673,386.8181,269.3345,255.6062,241.1668,230.0076,218.6296,385.4369,533.0311,761.1734,931.2738,1183.8226,2003.382,2882.934,3046.1874,4120.2401,3919.9277,4368.2258,4226.7802,4413.3907,3249.0699,2095.0363
3025,2027,HIGH,VIC,899,1510.4795,108.1933,58.9751,20.79,16.2,12.9816,18.5094,9.8417,13.3848,11.7862,22.8567,21.75,32.3517,120.7157,113.7535,141.6117,178.8832,201.6187,210.0188,364.2991,365.9258,347.5531,358.9448,438.4155,226.7387
3025,2027,LOW,VIC,365,768.4062,70.3094,31.5441,18.3706,26.177,12.5443,14.5461,8.4406,4.1836,1.9425,12.7413,10.9128,16.2655,22.4153,55.9934,79.9208,93.245,81.8988,105.6617,122.6502,248.3787,261.635,179.6707,98.7208,154.4492
3025,2027,MEDIUM,VIC,619,1072.8552,55.6893,40.2068,20.2128,28.8981,10.8408,10.7366,9.3779,9.0286,16.3447,41.0119,19.374,41.2756,28.7658,81.5872,184.1495,170.4908,177.2954,166.3426,275.4062,295.2131,210.5959,222.261,171.1699,155.067
3025,2032,HIGH,VIC,3714,6635.0582,486.8309,269.9153,182.2162,195.3618,134.9328,72.0966,68.3638,97.6805,131.8872,84.447,181.7923,229.3965,289.1665,451.5244,700.5639,1154.2903,1216.138,1297.1629,1345.309,1485.9873,1441.7354,1428.9035,1290.2107,802.639
3025,2032,LOW,VIC,1798,3331.5697,219.9559,91.3509,71.2361,62.6628,70.88,59.4065,75.7756,63.338,98.2325,87.0846,113.6517,126.6251,148.1926,208.3469,187.4294,344.7981,484.4395,639.4416,847.5611,862.2806,981.0693,793.7922,610.569,297.3738
3025,2032,MEDIUM,VIC,2880,4829.973,360.3926,173.5024,96.1347,93.0619,68.1916,79.25,63.3227,43.6016,67.5529,124.515,187.183,181.1857,221.1361,390.3873,514.3636,532.2832,745.8277,889.9561,1186.6814,1128.2233,1164.2676,1257.0412,855.261,514.1445
3025,2037,HIGH,VIC,6685,12490.7453,824.4968,423.4417,289.7978,243.4512,157.2806,150.4508,153.2157,203.1953,204.0211,235.9161,355.7669,440.7111,789.2426,839.9097,1136.225,1738.7323,2062.88,2193.9496,2691.5784,3570.2025,3352.7696,2839.5961,2281.4304,1176.3303
3025,2037,LOW,VIC,4125,8222.0014,527.603,342.3145,261.9008,197.3785,145.2503,145.5512,141.4472,73.9807,88.3541,162.7598,248.5095,359.7639,443.6765,638.5912,775.2931,788.1386,1184.5968,1786.6721,1798.5133,2141.8303,2189.3645,1825.2517,1472.1705,884.2585
3025,2037,MEDIUM,VIC,5446,10115.9431,672.0652,345.0319,277.8813,190.9006,225.4412,120.1346,142.3787,168.4648,148.9559,292.8078,244.8283,318.0517,500.148,628.6537,996.7141,1447.6752,1674.9071,2322.5764,2205.8802,2551.9406,2330.6837,2284.7463,1816.141,1039.5209
3026,2027,HIGH,VIC,2127,3883.2636,206.6599,130.0155,93.5386,64.1372,90.9303,60.296,34.6344,37.9891,59.4535,56.9488,54.7528,111.4834,130.3679,223.3253,323.9808,621.4539,516.436,894.2919,944.3715,978.8996,1103.0891,960.8472,624.4125,398.2813
3026,2027,LOW,VIC,1857,3387.7855,268.4408,123.9825,155.5959,71.2538,55.6873,66.7248,50.4159,42.8237,91.6956,86.9166,96.3415,119.992,166.8107,241.7191,272.796,455.998,510.0809,628.1354,743.4766,817.62,950.5038,834.9749,498.2087,320.4002
3026,2027,MEDIUM,VIC,1941,3730.7977,199.4643,177.4272,121.9206,69.1895,31.0403,39.5451,20.8541,50.5801,68.715,35.6286,89.4043,138.7753,293.1321,286.9435,258.5645,356.5216,398.8968,733.6325,922.3424,964.7191,989.8318,1001.1743,785.6125,433.0745
3026,2032,HIGH,VIC,4917,9074.6553,581.7685,321.6003,215.6825,185.0268,155.0858,80.6285,79.8501,115.7781,167.1016,189.8784,302.8538,343.1855,433.0566,650.1962,859.2398,1243.223,1507.7548,1983.6667,2103.9776,2105.228,2083.8599,2191.9408,1635.8214,1046.6351
3026,2032,LOW,VIC,2872,5150.1061,277.3391,144.3059,100.6873,94.3057,88.5102,54.7726,28.0194,56.1768,90.8833,105.1668,118.3937,145.4189,309.1842,359.3095,542.8358,612.5056,770.1853,1065.0792,1399.3748,1195.2986,1483.1645,1212.6518,969.3407,457.4146
3026,2032,MEDIUM,VIC,3792,7275.4036,553.0468,256.5146,278.6868,159.8377,105.8051,185.8105,127.2032,123.109,90.6148,92.1854,117.8011,179.3811,283.2517,593.1536,698.3113,913.8075,1178.1017,1369.831,1459.1304,1809.88,1756.5628,1814.428,1451.9254,924.3536
3026,2037,HIGH,VIC,8426,15553.8087,1093.0419,566.1005,464.1175,345.7012,225.0745,174.388,204.8961,300.3389,286.3154,265.1058,414.3031,458.0536,896.1856,1222.7642,1453.8169,2010.019,2445.6892,3197.0155,3369.4753,3991.9944,4052.053,3619.3634,2649.7105,1611.6704
3026,2037,LOW,VIC,5349,9809.1779,691.0083,365.2433,268.8235,177.6247,187.4023,122.4794,131.3326,164.1502,130.7496,236.5313,232.1523,432.655,487.8129,717.7503,851.6652,1146.7433,1806.4042,1952.9062,2017.7888,2511.3907,2527.9287,2270.5872,1658.8788,1092.5019
3026,2037,MEDIUM,VIC,6703,12365.3378,862.373,453.4336,307.5018,219.2472,202.6331,201.5851,171.7123,181.6783,228.6018,262.445,289.2625,476.0034,819.4143,933.5251,1246.1467,1770.8611,2096.8168,2777.2775,2598.7294,3022.427,3008.4692,2595.0037,2104.7616,1180.5726
3027,2027,HIGH,VIC,532,821.637,31.801,24.5383,23.3777,14.0377,11.7872,9.2347,10.0282,7.6578,7.9973,1.8583,21.7144,12.7457,32.5907,61.2424,71.0358,122.4601,198.7515,188.4508,145.2634,185.2763,248.5518,228.1134,118.7685,92.3977
3027,2027,LOW,VIC,229,412.9514,10.0121,9.956,20.9785,8.7383,10.3647,1.6631,3.8109,0.937,0.7408,13.6947,0.315,7.2186,44.3576,34.2734,26.5405,81.5883,62.3214,131.0257,111.3331,86.6628,100.3181,86.5428,73.0989,13.2018
3027,2027,MEDIUM,VIC,374,774.4721,71.6143,50.6129,23.6955,8.675,8.2021,6.6657,22.2143,16.4789,6.2295,7.8672,15.7634,32.1683,51.8864,67.2248,43.9271,104.3963,108.1131,103.5545,163.3234,223.0505,205.1159,134.6172,162.6032,118.6149
3027,2032,HIGH,VIC,2091,3951.1682,215.7531,120.2339,134.3691,104.8066,80.5698,24.3217,45.7068,22.0179,51.9484,95.201,91.5217,144.824,330.001,300.8485,575.7704,542.4454,658.3102,644.4486,805.8746,844.3279,1112.3027,923.6443,646.0521,474.957
3027,2032,LOW,VIC,1045,1840.2155,126.6442,54.6853,55.3021,28.2336,17.2125,30.6376,20.7584,11.8976,6.5238,31.2167,47.2837,38.25,87.7107,157.4011,288.0774,309.8639,313.7315,358.9629,300.0596,433.5087,525.9045,455.4449,320.8101,158.1934
3027,2032,MEDIUM,VIC,1669,2920.4389,185.8305,122.5274,71.8166,62.8298,22.7637,22.4091,49.8155,40.6879,71.1284,49.5142,99.751,103.0105,138.0723,196.5232,230.0157,406.6164,659.8114,593.1771,819.911,737.668,711.8407,558.6343,377.9725,306.809
3027,2037,HIGH,VIC,3668,6883.1504,480.6033,219.2491,175.4065,134.7265,115.1361,127.0544,166.6815,122.6466,73.6583,89.0165,159.5063,192.0822,348.0221,464.0646,740.4866,740.7334,1058.4167,1507.8065,1626.7019,1859.3478,1915.841,1386.3601,1121.638,691.7767
3027,2037,LOW,VIC,2287,4483.8382,356.191,189.5652,149.616,84.7521,91.9943,60.3737,39.0573,53.155,59.2197,130.3052,147.2723,200.8289,227.933,354.219,447.8261,653.4387,682.4075,805.9947,1052.4669,1013.9427,1037.3695,1045.8678,754.0263,473.68
3027,2037,MEDIUM,VIC,3039,5693.927,424.8075,275.2289,186.2952,131.7643,70.677,55.125,75.4128,99.1261,50.3429,86.7686,145.2146,222.1736,337.3787,450.61,537.3635,734.9527,1028.1086,1326.2089,1356.5929,1259.6088,1329.3423,1121.8134,976.1105,633.5585
3028,2027,HIGH,VIC,1741,3164.4714,192.6102,68.0311,45.4513,27.2307,34.7404,60.5865,45.4092,34.2803,55.7992,92.5728,152.4614,87.8061,214.1659,214.8528,295.2813,416.267,645.3798,668.1652,570.7601,827.142,737.6741,784.7699,490.0308,399.2188
3028,2027,LOW,VIC,685,1183.451,134.3112,60.9959,59.0848,45.4532,13.5693,20.4242,12.8853,8.1502,8.1569,14.3317,29.0619,12.9554,72.3929,97.3795,202.8872,170.4693,198.0615,210.0303,208.1973,356.0411,214.0972,251.0407,166.7624,126.2689
3028,2027,MEDIUM,VIC,1206,2189.6793,105.7511,126.4469,59.2618,58.4215,51.4413,26.7162,17.239,23.2913,20.0778,15.0157,58.1111,111.1497,138.694,116.7983,216.8002,325.6423,388.5429,415.4037,488.1715,540.9862,503.8725,525.8068,436.5695,211.4115
3028,2032,HIGH,VIC,7595,13635.1198,832.5678,392.016,252.1235,265.9328,267.9575,202.0931,180.3517,199.7483,272.1563,350.1283,322.9528,460.0061,641.5517,1097.0512,1543.2682,1892.079,2303.5014,2871.2865,2695.9434,3244.0795,3323.5884,3213.8657,2578.6607,1510.0314
3028,2032,LOW,VIC,3697,7103.9112,447.52,264.5243,204.0742,100.4231,44.7265,92.6904,133.0705,75.7038,77.1639,103.2224,202.0777,266.9083,385.2663,516.3956,740.7134,1171.9306,1289.7237,1479.3493,1832.0339,1678.8016,1763.5139,1302.4193,1289.4349,666.6314
3028,2032,MEDIUM,VIC,5984,10560.4216,775.0253,347.4875,239.1156,197.9851,110.1463,117.4424,74.3352,110.7572,111.4037,226.6072,255.0684,388.7681,560.4311,870.2128,1137.9855,1417.325,1807.6197,2031.5648,2309.5059,2793.7275,2489.9905,2376.0997,2023.0588,1200.6346
3028,2037,HIGH,VIC,13645,25126.9748,1633.9291,812.1685,594.6927,388.0042,363.3605,327.6841,247.3787,222.7096,434.2997,440.8377,852.7295,1062.7796,1383.6211,1840.3426,2297.6885,3020.6758,4318.8838,5122.5119,5938.5619,5998.4495,6403.5778,5853.802,4852.241,2633.9612
3028,2037,LOW,VIC,8420,15308.1511,1083.7359,525.609,369.0137,226.1912,213.7805,234.4178,137.2575,141.9527,229.5491,263.742,418.8798,658.1364,711.5563,1268.0039,1634.1825,2087.9393,2524.5871,3073.4883,3562.4257,3891.8851,3964.9036,3405.0466,2484.3245,1659.1202
3028,2037,MEDIUM,VIC,11228,20765.1099,1445.0363,736.2076,422.2299,350.7256,290.2951,257.1403,280.0978,245.1338,247.6307,478.5519,641.9338,901.2832,979.2774,1432.727,2076.9873,2816.5497,3377.9639,3980.7007,4884.5461,5560.9599,5440.2868,4678.3635,3545.7597,2107.699
3029,2027,HIGH,VIC,11019,20901.4973,1251.226,838.1587,470.9282,313.8696,253.9433,307.2984,273.1304,270.2061,355.5114,465.9792,531.0866,634.5527,1093.2491,1425.26,2051.7775,2970.6982,3485.3057,4212.8879,5120.5171,5434.8054,5128.3652,4779.6018,3674.9815,2085.4804
3029,2027,LOW,VIC,2993,5606.3791,467.9767,161.7724,135.1184,98.2564,127.9225,114.5093,73.4477,102.7925,53.853,43.2053,70.0272,177.7755,402.0065,510.938,544.7139,693.677,818.9068,1141.361,1365.171,1308.5114,1403.7316,1355.8018,1016.7369,539.3248
3029,2027,MEDIUM,VIC,4989,8888.1602,494.8482,258.1636,166.6077,203.4462,104.7237,77.5168,83.3563,83.8275,143.4815,165.1075,338.3883,367.2615,409.5895,595.1494,788.0917,1009.881,1708.2522,1759.6936,2116.4529,2315.9527,2142.2672,2195.8104,1594.336,1050.1111
3029,2032,HIGH,VIC,34042,62712.8495,4056.8512,2397.7405,1650.5666,1258.9573,1063.3262,1017.5273,840.4454,824.7769,957.4565,1191.7847,2038.714,2235.713,3179.654,4490.9662,6170.0173,7983.015,9991.524,12147.4056,14924.2993,15950.7622,16253.9985,14229.2663,10609.3761,6782.646
3029,2032,LOW,VIC,15123,27937.0677,1959.051,897.6729,694.7499,452.2867,345.5309,333.8032,335.8345,352.5406,467.2434,658.3552,853.1283,1221.6418,1546.9962,2045.0483,2798.6209,3630.3062,4694.7794,5999.6234,6308.9934,6419.7447,6627.0227,6308.8523,5154.583,3251.9826
3029,2032,MEDIUM,VIC,24185,45041.6959,2742.656,1556.27,1159.8279,861.6014,727.8314,617.2199,762.0973,621.2457,844.8327,1126.2476,1323.9758,1615.5524,2400.4568,3294.2694,4357.8616,5807.6213,7667.6297,9007.1989,10153.0434,11572.7276,11345.5565,9946.2642,8062.6693,4551.5617
3029,2037,HIGH,VIC,56574,104190.7684,6619.7818,3461.9183,2179.2297,1833.9122,1540.7579,1356.9775,1205.2379,1410.4264,1612.1517,2193.707,2849.8639,3743.0083,5478.9043,7608.238,10913.5006,13425.562,17554.623,21098.5522,24511.3623,25804.0265,26276.3603,22878.5815,18988.3726,11678.7557
3029,2037,LOW,VIC,33905,62603.391,3989.1855,2043.0573,1502.1643,1266.5004,858.8978,749.6198,725.9444,872.2045,1010.5489,1304.4076,1662.08,2327.1052,3100.2837,4720.3612,6172.1809,8172.1404,10286.3021,12944.4788,14932.7287,15760.2664,15957.6602,14434.4015,10898.7617,6187.5882
3029,2037,MEDIUM,VIC,44967,82065.5334,5548.2378,2763.7951,1980.8029,1564.4135,1187.5228,972.254,1016.8641,1118.9082,1267.6093,1598.522,2119.0465,3025.3891,4321.0536,5802.3375,8257.2143,11282.7886,13889.0568,16005.9838,19453.5953,20827.8267,21067.9452,18036.0668,14082.7734,8815.2483
3030,2027,HIGH,VIC,11628,21247.7481,1380.8757,721.718,485.1946,425.2713,330.869,248.3204,255.3381,269.365,280.9831,450.7739,548.0824,740.8023,1258.3398,1626.9946,2063.3571,2683.9054,3779.0538,4315.8887,5273.4423,5566.5593,4940.0167,4854.295,3638.9715,2074.2345
3030,2027,LOW,VIC,3047,5521.751,404.5074,215.8381,77.9149,62.8878,68.2984,96.7184,68.2341,73.0511,85.8068,95.5696,74.8324,197.3684,310.7861,328.989,520.606,674.2894,821.4733,1130.3041,1449.7885,1509.078,1465.5243,1398.5053,876.2318,532.4002
3030,2027,MEDIUM,VIC,5063,8789.4436,702.532,278.7831,232.0465,187.0866,179.1437,120.2889,125.1997,119.0719,155.1019,227.4374,229.2985,304.2217,336.9531,526.2834,951.5541,1114.8107,1320.9347,2117.5551,2175.0767,2082.2779,2074.5622,2041.4659,1472.9107,840.3374
3030,2032,HIGH,VIC,34681,63852.6465,4374.308,2382.0121,1576.1905,1147.9532,823.4662,733.725,767.3083,796.3547,895.8767,1164.6767,1716.3395,2460.7747,3078.2584,4687.9328,6201.3799,8419.3949,10569.0614,12878.4833,13985.9915,16145.0538,16830.2893,14596.1403,11635.1409,6978.679
3030,2032,LOW,VIC,15164,26957.4165,1759.5594,1082.4538,768.2317,562.6926,447.6251,422.1864,327.2166,426.4809,480.2575,611.9706,714.484,1055.7902,1346.7002,1753.5205,2354.5067,3509.5823,4599.3925,5416.0819,6202.7247,6708.9861,6846.2616,6059.9336,4769.402,2972.9638
3030,2032,MEDIUM,VIC,24261,45331.8129,3030.4933,1445.5765,1049.9987,881.7058,742.3842,566.0817,620.9676,607.5226,696.2688,721.7463,1116.8338,1637.602,2690.2342,3758.9512,4848.3114,6056.4586,7077.1135,9148.136,10586.0165,11471.2811,11452.5592,10488.1609,7403.7972,4645.2152
3030,2037,HIGH,VIC,57127,105545.6612,7453.5365,3642.3544,2538.6703,1840.2754,1464.7186,1415.7792,1260.1839,1315.0259,1520.0521,2036.7274,2879.5921,3721.457,5919.6362,7807.5592,10558.1435,14107.5723,17596.6111,21448.5285,24405.3079,25845.8666,25332.2965,24363.9438,19131.4435,11711.8557
3030,2037,LOW,VIC,33998,61671.0581,4245.7409,2248.3814,1549.3362,1206.9693,1028.7307,844.698,814.424,755.4923,997.6693,1267.3829,1301.0378,2091.8982,3368.2335,4540.3834,6014.2579,8388.2059,10365.678,12474.0882,15251.5782,15021.0183,14666.6172,13618.0719,10955.8224,6915.7734
3030,2037,MEDIUM,VIC,45138,82320.4963,4910.3646,2861.469,2117.7751,1529.3502,1248.593,1263.8106,1031.3994,935.6689,1205.8774,1625.6051,2413.39,3265.1781,4799.6012,6057.3569,8713.5976,11013.6154,13844.5909,17084.1498,18848.5575,19533.3646,20250.5681,18684.6893,14470.761,8994.6762
3031,2027,HIGH,VIC,955,1741.7983,132.7129,60.9414,42.9321,22.288,24.6932,21.8215,16.6126,27.5921,10.441,47.4172,113.7158,85.5532,100.9488,146.8185,155.1258,173.7668,323.0098,362.6411,451.3549,365.7316,433.4334,409.2692,227.6885,203.9382
3031,2027,LOW,VIC,379,637.725,30.9526,29.3838,13.0014,9.7232,2.7584,8.7366,4.8529,4.6905,10.3371,22.4821,24.2172,4.3631,19.3378,59.9468,51.0074,132.4408,141.6973,106.819,136.0454,153.0136,227.8001,68.2684,105.8342,77.1715
3031,2027,MEDIUM,VIC,645,1132.4966,96.48,46.57,42.7786,37.754,46.892,37.376,48.2141,32.4357,44.2487,41.061,71.1089,37.6277,82.4769,92.6421,96.3919,139.8599,153.0358,190.4238,274.7421,199.5265,215.8478,202.5517,187.6323,125.6661
3031,2032,HIGH,VIC,3860,7000.547,448.8723,300.6759,167.4767,93.8448,100.5763,94.5325,40.715,111.4495,115.7137,100.4241,200.1897,367.8343,408.3407,528.7691,499.4181,871.5103,1254.1707,1429.057,1593.2613,1964.5275,1823.2737,1488.5317,1241.6284,630.085
3031,2032,LOW,VIC,1883,3430.586,280.6692,171.5449,115.159,53.5168,46.1348,43.9313,41.716,41.2379,70.7197,74.3712,95.9563,110.7793,182.0066,227.0468,346.6784,411.4348,634.5096,659.6868,812.9896,940.8869,863.0818,746.2287,574.7535,238.6388
3031,2032,MEDIUM,VIC,3026,5389.9655,383.092,215.021,181.0731,102.641,71.46,66.8765,59.7791,35.3608,44.14,93.6202,155.4017,209.8001,396.7523,377.8876,549.1969,630.8795,909.7419,1093.9788,1230.7004,1469.6373,1296.5976,1163.0737,941.5586,540.944
3031,2037,HIGH,VIC,6827,12436.7144,970.5328,418.3091,270.5923,220.0384,216.2743,150.7308,181.929,168.6499,279.8126,335.6098,263.3118,381.0384,585.3548,792.5659,1177.5694,1548.4703,2066.5137,2620.4947,2600.6991,3038.1661,3228.5252,2791.656,2363.7127,1526.4011
3031,2037,LOW,VIC,4217,7738.7925,560.4921,169.897,164.0953,135.2747,128.2822,57.7252,80.1322,106.3603,54.6951,159.3027,193.6165,263.1408,383.2012,640.666,756.3441,1144.9335,1374.6569,1558.1012,1688.3814,2041.4483,1958.2225,1715.5934,1325.3014,865.4155
3031,2037,MEDIUM,VIC,5617,10507.5436,734.2633,432.9105,341.6953,241.8415,168.2941,171.7285,175.3834,151.0387,198.4673,219.9411,201.0104,369.0192,416.1232,609.2606,1039.7271,1557.0156,1946.3873,2122.8074,2098.2101,2410.2448,2349.5827,2540.6452,2134.3687,1177.3882
3032,2027,HIGH,VIC,1951,3508.0704,264.6252,119.2823,80.8385,51.4372,76.5192,27.4963,19.1889,23.3478,47.2145,67.8737,47.882,233.0808,192.786,232.3667,335.8712,402.5986,473.1151,712.2732,703.1064,812.7247,963.436,959.6667,615.5718,484.3753
3032,2027,LOW,VIC,756,1250.2151,56.6783,28.8246,21.1669,23.8413,8.2994,10.918,42.3812,17.9928,58.6231,16.6736,34.6898,56.6073,35.2365,100.1803,70.1934,117.4583,227.8791,242.7615,257.2934,425.0639,386.4678,262.1489,206.5549,128.95
3032,2027,MEDIUM,VIC,1237,2363.2027,137.7429,99.1322,61.0497,47.207,40.0146,23.353,17.3082,16.7358,33.1212,31.9365,37.0313,112.3712,194.4584,152.6736,124.9263,251.1292,400.4648,535.7399,540.9363,630.0085,601.3548,487.2149,478.988,228.9552
3032,2032,HIGH,VIC,7154,13009.5976,903.4267,481.7822,332.6457,220.5901,214.0325,211.1859,209.1956,171.1496,155.7768,229.4453,393.1905,498.7173,768.1042,1030.377,1301.2081,1691.5911,2100.0234,2401.2764,3213.0332,3390.562,2921.3023,2989.6253,2403.4694,1268.215
3032,2032,LOW,VIC,3468,6351.0293,398.5646,242.5065,183.3716,116.3074,77.4872,67.7355,58.7326,70.0197,73.6476,107.3454,176.6788,277.9944,380.2552,455.7869,569.8804,797.1979,1010.5719,1255.1223,1501.491,1598.6259,1765.1803,1500.9359,1088.585,629.8546
3032,2032,MEDIUM,VIC,5536,9559.5497,794.7378,309.2056,241.8564,207.1187,146.8706,123.7077,134.3747,163.8306,201.8543,231.3428,265.0501,317.7673,621.3643,663.4191,1080.308,1144.8163,1722.2817,1682.5391,2185.1649,2333.5433,2425.7595,1928.6963,1634.4307,1107.7678
3032,2037,HIGH,VIC,12392,22908.5383,1415.5562,863.2698,650.7429,456.1765,348.7459,285.7872,191.215,298.2302,292.3054,327.2344,587.989,893.0313,1272.9656,1726.8765,2240.1437,2817.1226,3663.6349,4551.302,5767.9128,5656.4086,5749.8307,5393.749,4047.7825,2509.3444
3032,2037,LOW,VIC,7633,14403.1207,983.4624,628.5709,421.532,329.5671,292.9314,188.8821,219.5256,210.7213,220.8664,263.53,390.9107,537.0184,714.4444,883.7824,1201.9248,1978.4476,2313.8934,2916.4432,2929.3367,3442.8482,3546.8167,3578.9557,2826.3557,1598.4357
3032,2037,MEDIUM,VIC,10156,18001.9374,1108.8007,594.9948,485.4155,326.8346,359.0489,260.0211,286.574,235.1456,277.8248,249.1172,470.2244,536.2137,842.7519,1437.5703,1749.7582,2264.9587,3006.2316,3714.9962,4327.889,4418.9362,4511.2383,4266.4903,3265.4489,1869.7117
3033,2027,HIGH,VIC,1082,2263.2194,142.4838,97.7575,99.3999,89.1085,38.2438,39.4725,26.4201,34.7809,19.4931,40.0439,68.715,41.6928,105.3662,184.9606,186.4413,348.5452,405.8844,411.6323,449.5248,596.3612,515.5001,591.4149,362.7482,215.8807
3033,2027,LOW,VIC,434,991.0811,44.4606,46.2645,22.7634,9.8088,4.4527,4.6075,8.9336,9.1161,10.8936,3.7056,20.2626,52.051,53.0513,40.0414,111.8899,196.4581,253.236,168.9546,172.3534,299.333,194.107,164.2635,218.2944,144.7821
3033,2027,MEDIUM,VIC,743,1290.574,113.7954,97.1477,51.6156,47.3778,21.7207,9.3909,25.7242,21.1087,9.9215,25.7459,41.4427,50.801,90.6068,146.6596,123.2339,109.9159,200.4931,305.5239,304.751,263.7093,234.6687,236.5451,246.3591,148.0838
3033,2032,HIGH,VIC,4483,8747.7493,533.9361,254.4094,126.8451,124.4727,103.5555,102.8622,90.3681,105.1095,175.5392,144.1705,168.125,294.7393,413.1751,675.3361,939.3922,1244.1854,1368.5031,1667.3457,2141.1997,2398.6471,2268.0059,2131.6049,1444.3227,979.7479
3033,2032,LOW,VIC,2185,4090.1817,257.4211,140.2446,91.1282,77.9341,69.7614,45.0901,90.9416,42.717,75.7349,72.2929,152.3207,162.2641,200.0598,243.8192,356.783,512.9365,813.9215,881.5064,869.8539,921.5407,965.9353,1174.7211,724.1782,351.4289
3033,2032,MEDIUM,VIC,3517,6498.783,431.4259,217.8901,138.3949,114.6036,105.2632,104.1479,105.5991,67.6331,67.0825,73.488,127.583,250.2608,351.0051,509.6451,756.2488,1074.3585,1175.0433,1189.5155,1366.631,1670.0495,1629.2928,1565.1963,1010.3663,649.2198
3033,2037,HIGH,VIC,7995,14325.8235,900.8934,514.9304,370.3427,253.5324,227.0659,210.3179,206.7405,166.1738,187.5215,222.4529,299.6471,560.2683,988.6949,1023.8557,1486.3685,1819.548,2596.3963,2899.5411,3147.9237,3826.836,3346.0975,3378.3628,2429.0195,1394.5847
3033,2037,LOW,VIC,4928,9223.6737,692.1034,434.193,193.3906,184.4226,172.1148,96.868,104.8829,163.5266,158.3179,103.6301,173.7207,454.8261,592.9026,693.4465,918.9824,1447.1323,1390.6974,1572.6022,2157.6008,2195.537,2200.3242,2280.7387,1491.9225,1035.5531
3033,2037,MEDIUM,VIC,6564,11912.3674,734.1165,481.318,319.2831,161.7573,139.4611,164.2089,112.1333,86.9491,159.2486,197.9894,312.6597,440.4141,569.0875,795.1902,941.6392,1616.0439,2020.5953,2287.7586,3069.8172,3181.7518,3310.6949,2733.4357,2012.4627,1113.9264
